종목코드,종목명,자기주식 제외 시가총액(A*B),종가,자기주식 제외 발행주식수(B=C-D),총발행주식수(C),자기주식수(D),자기주식수 반영시점
"018620","우진비앤지","22849752261","791","28887171","28889293","2122","2025-09"
"010400","우진아이엔에스","26016704940","3860","6740079","7622000","881921","2025-09"
"457550","우진엔텍","272579521500","29250","9318958","9318958","0","2025-09"
"049800","우진플라임","61400000000","3070","20000000","20000000","0","2025-09"
"016880","웅진","188071379320","2420","77715446","79927080","2211634","2025-09"
"095720","웅진씽크빅","125394524480","1160","108098728","115505985","7407257","2025-09"
"396470","워트","118482000000","7350","16120000","16120000","0","2025-09"
"005820","원림","31181542800","15160","2056830","2297970","241140","2025-09"
"307280","원바이오젠","53908715200","7600","7093252","7094627","1375","2025-09"
"032940","원익","223230330870","12270","18193181","18193230","49","2025-09"
"240810","원익IPS","5804623817000","119300","48655690","49083901","428211","2025-09"
"074600","원익QnC","828072000000","31500","26288000","26288000","0","2025-09"
"104830","원익머트리얼즈","560425600000","44450","12608000","12608000","0","2025-09"
"014190","원익큐브","71851994130","2030","35395071","35399906","4835","2025-09"
"217820","원익피앤이","182232527800","4100","44446958","47454559","3007601","2025-09"
"030530","원익홀딩스","2661947724250","34850","76383005","77237981","854976","2025-09"
"012620","원일특강","41976000000","9540","4400000","4400000","0","2025-09"
"136150","원일티엔아이","157819688550","19150","8241237","8381030","139793","2025-09"
"382840","원준","155082559010","10210","15189281","15271581","82300","2025-09"
"336570","원텍","734115248640","8160","89965104","89968897","3793","2025-09"
"376980","원티드랩","32602515400","3640","8956735","9766394","809659","2025-09"
"008370","원풍","50777408000","4840","10491200","12000000","1508800","2025-09"
"008290","원풍물산","13464968789","337","39955397","40693679","738282","2025-09"
"101160","월덱스","468086651550","28350","16510993","16510993","0","2025-09"
"336060","웨이버스","48155200000","1000","48155200","48155200","0","2025-09"
"095270","웨이브일렉트로","61699231930","4835","12760958","14372406","1611448","2025-09"
"289930","웨이비스","242003732690","19330","12519593","12519593","0","2025-09"
"065950","웰크론","46564304389","1709","27246521","28231302","984781","2025-09"
"076080","웰크론한텍","27083424987","1227","22072881","22594156","521275","2025-09"
"043590","웰킵스하이텍","20535166832","769","26703728","27136762","433034","2025-09"
"196700","웹스","39932320320","2780","14364144","14364144","0","2025-09"
"069080","웹젠","412167436700","14180","29066815","34600884","5534069","2025-09"
"053580","웹케시","124416597240","9880","12592773","13636248","1043475","2025-09"
"479960","위너스","73442720000","10720","6851000","6851000","0","2025-09"
"377460","위니아에이드","253187202960","4080","62055687","62055687","0","2025-09"
"044340","위닉스","84098049280","5320","15807904","17873425","2065521","2025-09"
"330350","위더스제약","116157184000","8800","13199680","13202139","2459","2025-09"
"348350","위드텍","92049932000","9620","9568600","9978600","410000","2025-09"
"112040","위메이드","943133859900","27900","33804081","33948483","144402","2025-09"
"101730","위메이드맥스","559174656040","6710","83334524","83803286","468762","2025-09"
"123420","위메이드플레이","76721781970","8090","9483533","10552334","1068801","2025-09"
"065370","위세아이텍","39511220320","5720","6907556","7383954","476398","2025-09"
"038620","위즈코프","41342666274","574","72025551","75729465","3703914","2025-09"
"299900","위지윅스튜디오","76922075336","454","169431884","171048884","1617000","2025-09"
"036090","위지트","82561804500","700","117945435","118392284","446849","2025-09"
"459100","위츠","89679150000","6710","13365000","13365000","0","2025-09"
"136540","윈스테크넷","124715571750","11550","10797885","12279746","1481861","2025-09"
"097800","윈팩","58673598470","430","136450229","136450229","0","2025-09"
"192390","윈하이텍","23498647770","2130","11032229","11032229","0","2025-09"
"008600","윌비스","20397810900","310","65799390","67236039","1436649","2025-09"
"335870","윙스풋","35594755125","2125","16750473","16750473","0","2025-09"
"033270","유나이티드제약","298941844500","20700","14441635","16333822","1892187","2025-09"
"014830","유니드","536425463200","80800","6638929","6767600","128671","2025-09"
"446070","유니드비티플러스","31599243375","3225","9798215","10611215","813000","2025-09"
"036200","유니셈","311810161800","10600","29416053","30664223","1248170","2025-09"
"018000","유니슨","271634778136","1108","245157742","245157742","0","2025-09"
"000910","유니온","69861995025","4475","15611619","15611619","0","2025-09"
"047400","유니온머티리얼","63714000000","1517","42000000","42000000","0","2025-09"
"203450","유니온바이오메트릭스","38964638265","3255","11970703","14079007","2108304","2025-09"
"011330","유니켐","112268473562","1201","93479162","93525678","46516","2025-09"
"077500","유니퀘스트","147528696660","6830","21600102","21600102","0","2025-09"
"011320","유니크","82499367650","4270","19320695","19320695","0","2025-09"
"086390","유니테스트","432072361250","21250","20332817","21134126","801309","2025-09"
"241690","유니테크노","95802813990","3915","24470706","24470706","0","2025-09"
"142210","유니트론텍","128243670540","6180","20751403","21010071","258668","2025-09"
"389680","유디엠텍","38013795604","914","41590586","41592465","1879","2025-09"
"088340","유라클","53728130560","13670","3930368","4364368","434000","2025-09"
"048430","유라테크","94028735920","8210","11452952","11520000","67048","2025-09"
"206650","유바이오로직스","506811282740","13820","36672307","36672307","0","2025-09"
"089850","유비벨록스","82335623800","5660","14546930","14730199","183269","2025-09"
"084440","유비온","21881208000","1110","19712800","19712800","0","2025-06"
"032620","유비케어","213372809610","4205","50742642","52197139","1454497","2025-09"
"264450","유비쿼스","189381603420","13140","14412603","14665493","252890","2025-09"
"078070","유비쿼스홀딩스","203108842200","12300","16512914","17604772","1091858","2025-09"
"002920","유성기업","58219825000","2270","25647500","25947500","300000","2025-09"
"024800","유성티엔에스","124077017520","3715","33398928","37051812","3652884","2025-09"
"000700","유수홀딩스","169792614240","6520","26041812","26041812","0","2025-09"
"054930","유신","75600000000","25200","3000000","3000000","0","2025-09"
"069330","유아이디","14699797222","1042","14107291","14191091","83800","2025-09"
"049520","유아이엘","126959076105","4045","31386669","32247404","860735","2025-09"
"444920","유안타제11호스팩","11056400000","2110","5240000","5240000","0","2025-09"
"450940","유안타제14호스팩","9624800000","2120","4540000","4540000","0","2025-09"
"473050","유안타제15호스팩","14510700000","2070","7010000","7010000","0","2025-09"
"474490","유안타제16호스팩","11267950000","2045","5510000","5510000","0","2025-09"
"493790","유안타제17호스팩","10726200000","2020","5310000","5310000","0","2025-09"
"003470","유안타증권","1111764194310","5770","192680103","199596576","6916473","2025-09"
"263770","유에스티","50552216850","2150","23512659","23700172","187513","2025-09"
"072130","유엔젤","58037960835","4695","12361653","12895454","533801","2025-09"
"000220","유유제약","73934334090","4695","15747462","17032351","1284889","2025-09"
"388720","유일로보틱스","1395427643500","119300","11696795","11696795","0","2025-09"
"340930","유일에너테크","76203569780","1108","68775785","68875785","100000","2025-09"
"023410","유진기업","342351390915","4995","68538817","77310863","8772046","2025-09"
"056080","유진로봇","1391700839200","37100","37512152","37512152","0","2025-09"
"468760","유진스팩10호","8967600000","2115","4240000","4240000","0","2025-09"
"488060","유진스팩11호","9746800000","2065","4720000","4720000","0","2025-09"
"0105P0","유진스팩12호","11574700000","2045","5660000","5660000",,"자료 없음"
"084370","유진테크","3016458995000","135500","22261690","22916042","654352","2025-09"
